# datafile= rawdata_47.dat DM606= 13.30 E(606-814)=0.045 compfile= 47tuc_comp.dat
#  F606mF814    F814       F606     comp     cumweight      pos
    0.8783    28.3020    29.1803    63.2939  2389.2925       1908
    0.8337    28.3048    29.1386    63.2370  2390.8739       1909
    0.8494    28.3066    29.1560    63.2025  2392.4561       1910
    0.6929    28.3102    29.0031    63.1303  2394.0401       1911
    0.8169    28.3113    29.1282    63.1083  2395.6247       1912
    1.0961    28.3134    29.4095    63.0649  2397.2104       1913
    1.0335    28.3135    29.3470    63.0638  2398.7961       1914
    1.1298    28.3145    29.4443    63.0441  2400.3823       1915
    0.8301    28.3154    29.1455    63.0247  2401.9689       1916
    1.2213    28.3168    29.5381    62.9916  2403.5565       1917
    0.9192    28.3201    29.2393    62.9134  2405.1459       1918
    0.9685    28.3229    29.2914    62.8485  2406.7371       1919
    0.9818    28.3236    29.3053    62.8331  2408.3286       1920
    0.7375    28.3247    29.0622    62.8062  2409.9208       1921
    1.1178    28.3300    29.4478    62.6819  2411.5161       1922
    0.7387    28.3304    29.0691    62.6713  2413.1118       1923
    1.1551    28.3309    29.4860    62.6607  2414.7077       1924
    0.1369    28.3312    28.4681    62.6530  2416.3038       1925
    0.9421    28.3390    29.2810    62.4712  2417.9045       1926
    1.1382    28.3408    29.4790    62.4280  2419.5063       1927
    0.9529    28.3420    29.2949    62.3992  2421.1089       1928
    1.0588    28.3438    29.4026    62.3574  2422.7126       1929
    0.8073    28.3452    29.1525    62.3241  2424.3171       1930
    1.1816    28.3496    29.5311    62.2217  2425.9243       1931
    1.4210    28.3498    29.7708    62.2170  2427.5315       1932
    0.7615    28.3527    29.1143    62.1474  2429.1406       1933
    1.2923    28.3674    29.6597    61.8032  2430.7586       1934
    1.1948    28.3711    29.5659    61.7165  2432.3790       1935
    1.0227    28.3834    29.4061    61.4274  2434.0069       1936
    0.9938    28.3914    29.3852    61.2385  2435.6399       1937
    0.8939    28.3940    29.2880    61.1768  2437.2745       1938
    1.3970    28.4051    29.8021    60.9168  2438.9161       1939
    0.8975    28.4078    29.3053    60.8535  2440.5593       1940
    1.2670    28.4135    29.6805    60.7196  2442.2063       1941
    0.9288    28.4147    29.3435    60.6909  2443.8539       1942
    1.0456    28.4196    29.4651    60.5771  2445.5047       1943
    1.1009    28.4198    29.5207    60.5719  2447.1557       1944
    1.2333    28.4264    29.6597    60.4175  2448.8108       1945
    1.0371    28.4280    29.4651    60.3791  2450.4670       1946
    0.5293    28.4322    28.9614    60.2811  2452.1259       1947
    1.1442    28.4564    29.6006    59.7112  2453.8006       1948
    0.1333    28.4634    28.5967    59.5329  2455.4804       1949
    1.1298    28.4639    29.5937    59.5203  2457.1605       1950
    0.9409    28.4826    29.4234    59.0431  2458.8542       1951
    1.0889    28.4978    29.5867    58.6549  2460.5591       1952
    0.9733    28.4987    29.4721    58.6320  2462.2646       1953
    1.0094    28.5078    29.5172    58.4014  2463.9769       1954
    0.7796    28.5153    29.2949    58.2092  2465.6948       1955
    1.2405    28.5164    29.7569    58.1817  2467.4136       1956
    0.9216    28.5262    29.4478    57.9332  2469.1397       1957
    0.6845    28.5305    29.2150    57.8226  2470.8691       1958
    0.8265    28.5344    29.3609    57.7235  2472.6015       1959
    0.1538    28.5367    28.6905    57.6648  2474.3357       1960
    0.4799    28.5406    29.0205    57.5663  2476.0728       1961
    0.8085    28.5455    29.3540    57.4407  2477.8137       1962
    0.2296    28.5512    28.7808    57.2955  2479.5591       1963
    0.9023    28.5558    29.4582    57.1772  2481.3080       1964
    0.9047    28.5673    29.4721    56.8846  2483.0660       1965
    0.3957    28.5727    28.9684    56.7477  2484.8282       1966
    0.8891    28.5899    29.4790    56.2942  2486.6045       1967
    1.1803    28.5974    29.7778    56.0895  2488.3874       1968
    0.8494    28.6157    29.4651    55.5899  2490.1863       1969
    0.3114    28.6187    28.9302    55.5082  2491.9878       1970
    0.2681    28.6516    28.9197    54.6106  2493.8190       1971
    0.1682    28.6543    28.8225    54.5391  2495.6525       1972
    0.5557    28.9823    29.5381    46.7486  2497.7916       1973
    0.1441    29.6163    29.7604    30.9684  2501.0207       1974
